Order_ID,Order_Date,Category,Product,Region,Customer_Segment,Quantity,Unit_Price,Sales,Profit
592,2025-07-01 00:00:00,Furniture,Sofa,South,Corporate,6,339.86,2039.16,350.48
593,2025-05-27 00:00:00,Accessories,Backpack,West,Small Business,8,319.54,2556.32,220.39
594,2025-11-10 00:00:00,Furniture,Bookshelf,West,Small Business,7,425.96,2981.72,202.27
595,2025-06-12 00:00:00,Furniture,Bookshelf,South,Corporate,5,358.11,1790.55,360.52
596,2025-10-28 00:00:00,Accessories,USB Cable,West,Corporate,8,212.85,1702.8,163.42
597,2025-05-09 00:00:00,Electronics,Headphones,South,Small Business,2,113.18,226.36,33.79
598,2025-01-28 00:00:00,Electronics,Laptop,West,Small Business,1,387.76,387.76,70.18
599,2025-03-21 00:00:00,Electronics,Laptop,East,Small Business,2,330.87,661.74,179.57
600,2025-05-26 00:00:00,Office Supplies,Pen,South,Small Business,8,316.98,2535.84,210.02
601,2025-07-02 00:00:00,Furniture,Chair,North,Small Business,6,433.48,2600.88,433.82
602,2025-12-24 00:00:00,Office Supplies,File Folder,West,Consumer,3,299.51,898.53,147.48
603,2025-09-04 00:00:00,Accessories,Wallet,East,Corporate,4,404.31,1617.24,259.51
604,2025-06-05 00:00:00,Office Supplies,Stapler,East,Consumer,1,10.05,10.05,2.55
605,2025-10-01 00:00:00,Furniture,Bookshelf,East,Corporate,1,347.01,347.01,60.03
606,2025-05-30 00:00:00,Accessories,USB Cable,North,Corporate,4,400.42,1601.68,299.6
607,2025-05-08 00:00:00,Furniture,Table,West,Corporate,3,360.32,1080.96,228.62
608,2025-08-05 00:00:00,Accessories,Water Bottle,East,Consumer,4,263.14,1052.56,263.13
609,2025-04-07 00:00:00,Office Supplies,Printer Paper,East,Corporate,2,99.38,198.76,24.33
610,2025-12-25 00:00:00,Accessories,Wallet,West,Corporate,8,102.02,816.16,44.77
611,2025-02-22 00:00:00,Electronics,Monitor,North,Consumer,5,141.91,709.55,162.34
612,2025-01-08 00:00:00,Electronics,Headphones,North,Consumer,8,116.42,931.36,144.42
613,2025-01-17 00:00:00,Accessories,USB Cable,West,Small Business,6,49.31,295.86,70.31
614,2025-02-06 00:00:00,Furniture,Chair,East,Corporate,8,98.99,791.92,216.93
615,2025-05-08 00:00:00,Office Supplies,Stapler,North,Consumer,7,387.9,2715.3,436.46
616,2025-02-18 00:00:00,Electronics,Headphones,West,Small Business,4,241.68,966.72,213.03
617,2025-01-22 00:00:00,Office Supplies,Printer Paper,South,Small Business,2,134.12,268.24,56.23
618,2025-04-22 00:00:00,Furniture,Bookshelf,North,Small Business,2,125.62,251.24,39.83
619,2025-03-03 00:00:00,Electronics,Headphones,East,Small Business,7,396.68,2776.76,145.04
620,2025-11-02 00:00:00,Electronics,Monitor,West,Small Business,3,191.99,575.97,41.68
621,2025-11-13 00:00:00,Furniture,Table,North,Small Business,6,466.12,2796.72,836.9
622,2025-03-20 00:00:00,Electronics,Laptop,East,Small Business,2,71.66,143.32,15.5
623,2025-12-19 00:00:00,Office Supplies,Stapler,South,Consumer,7,185.5,1298.5,108.66
624,2025-05-31 00:00:00,Electronics,Mouse,West,Small Business,8,102.99,823.92,79.64
625,2025-11-03 00:00:00,Office Supplies,Printer Paper,West,Corporate,3,43.75,131.25,11.65
626,2025-01-01 00:00:00,Office Supplies,Printer Paper,East,Corporate,7,369.49,2586.43,700.23
627,2025-02-02 00:00:00,Office Supplies,File Folder,South,Corporate,7,103.04,721.28,159.26
628,2025-07-29 00:00:00,Furniture,Sofa,East,Corporate,6,64.13,384.78,69.57
629,2025-01-17 00:00:00,Electronics,Laptop,South,Consumer,4,62.46,249.84,24.46
630,2025-09-08 00:00:00,Electronics,Monitor,West,Small Business,5,34.05,170.25,17.91
631,2025-09-09 00:00:00,Electronics,Laptop,South,Small Business,2,239.35,478.7,100.4
632,2025-12-29 00:00:00,Office Supplies,File Folder,West,Corporate,1,413.59,413.59,48.16
633,2025-04-21 00:00:00,Electronics,Laptop,East,Consumer,2,59.6,119.2,12.84
634,2025-12-03 00:00:00,Accessories,Water Bottle,South,Small Business,4,289.31,1157.24,331.98
635,2025-08-23 00:00:00,Accessories,Backpack,East,Small Business,7,442.58,3098.06,284.1
636,2025-06-22 00:00:00,Furniture,Sofa,West,Small Business,3,271.61,814.83,162.95
637,2025-07-31 00:00:00,Office Supplies,Printer Paper,East,Corporate,7,414.82,2903.74,379.99
638,2025-10-09 00:00:00,Furniture,Sofa,South,Corporate,5,186.4,932,152.01
639,2025-11-02 00:00:00,Accessories,Backpack,North,Corporate,1,263.63,263.63,78.65
640,2025-04-20 00:00:00,Office Supplies,Notebook,East,Consumer,6,20.63,123.78,31.62
641,2025-01-20 00:00:00,Office Supplies,File Folder,South,Consumer,8,184.27,1474.16,124.72
642,2025-05-12 00:00:00,Office Supplies,File Folder,South,Consumer,5,55.03,275.15,41.26
643,2025-03-30 00:00:00,Furniture,Chair,East,Corporate,8,414.6,3316.8,737.65
644,2025-10-23 00:00:00,Electronics,Monitor,East,Consumer,7,48.45,339.15,21.7
645,2025-03-03 00:00:00,Office Supplies,Printer Paper,West,Corporate,4,376.36,1505.44,394.98
646,2025-09-26 00:00:00,Electronics,Mouse,North,Corporate,1,166.47,166.47,31.83
647,2025-01-26 00:00:00,Office Supplies,File Folder,South,Consumer,7,485.81,3400.67,810.07
648,2025-07-21 00:00:00,Electronics,Headphones,West,Corporate,3,74.77,224.31,15.84
649,2025-02-13 00:00:00,Electronics,Monitor,West,Corporate,7,255.89,1791.23,436.09
650,2025-04-12 00:00:00,Furniture,Desk,West,Small Business,8,203.71,1629.68,314.26
651,2025-08-09 00:00:00,Furniture,Desk,North,Corporate,6,345.52,2073.12,402.19
652,2025-06-28 00:00:00,Electronics,Mouse,West,Corporate,4,167.16,668.64,132.7
653,2025-11-12 00:00:00,Electronics,Keyboard,South,Corporate,8,315.36,2522.88,403.95
654,2025-02-13 00:00:00,Furniture,Desk,East,Consumer,2,372.39,744.78,82.49
655,2025-12-22 00:00:00,Furniture,Bookshelf,North,Corporate,2,159.51,319.02,53.53
656,2025-10-07 00:00:00,Office Supplies,Pen,South,Consumer,5,278.91,1394.55,286.94
657,2025-12-06 00:00:00,Furniture,Chair,West,Small Business,1,135.17,135.17,8.79
658,2025-08-27 00:00:00,Furniture,Sofa,East,Consumer,1,42.63,42.63,9.17
659,2025-11-29 00:00:00,Office Supplies,Notebook,North,Corporate,7,123.27,862.89,125.27
660,2025-09-30 00:00:00,Electronics,Keyboard,West,Small Business,2,101.34,202.68,35.5
661,2025-05-07 00:00:00,Accessories,Wallet,North,Consumer,5,173.45,867.25,128.66
662,2025-06-30 00:00:00,Furniture,Chair,East,Small Business,6,316.36,1898.16,207
663,2025-01-16 00:00:00,Office Supplies,Notebook,East,Corporate,5,120.54,602.7,81.63
664,2025-07-15 00:00:00,Accessories,Water Bottle,North,Small Business,4,214.49,857.96,165.78
665,2025-10-05 00:00:00,Accessories,USB Cable,East,Corporate,3,111.31,333.93,28.27
666,2025-12-28 00:00:00,Furniture,Desk,East,Small Business,3,220.73,662.19,183.59
667,2025-02-04 00:00:00,Furniture,Sofa,South,Corporate,2,100.23,200.46,52.1
668,2025-07-30 00:00:00,Furniture,Chair,East,Corporate,5,227.07,1135.35,321.81
669,2025-03-09 00:00:00,Office Supplies,Pen,South,Consumer,3,22.84,68.52,20.32
670,2025-04-29 00:00:00,Office Supplies,File Folder,South,Small Business,4,346.82,1387.28,193.96
671,2025-11-29 00:00:00,Accessories,Water Bottle,West,Small Business,6,100.15,600.9,88.25
672,2025-04-26 00:00:00,Accessories,Water Bottle,South,Consumer,1,210.21,210.21,61.42
673,2025-12-10 00:00:00,Office Supplies,Stapler,South,Small Business,4,381.31,1525.24,101.48
674,2025-06-16 00:00:00,Accessories,Wallet,West,Small Business,8,444.92,3559.36,558.42
675,2025-06-10 00:00:00,Electronics,Monitor,West,Small Business,7,309.64,2167.48,510.7
676,2025-08-22 00:00:00,Electronics,Monitor,North,Corporate,1,440.11,440.11,49.04
677,2025-11-19 00:00:00,Accessories,Backpack,West,Small Business,1,103.03,103.03,16.47
678,2025-08-05 00:00:00,Office Supplies,Printer Paper,West,Consumer,5,310.44,1552.2,98.78
679,2025-09-14 00:00:00,Furniture,Table,West,Consumer,2,98.09,196.18,38.52
680,2025-08-19 00:00:00,Furniture,Table,West,Corporate,1,97.65,97.65,19.29
681,2025-06-15 00:00:00,Furniture,Table,North,Corporate,3,362,1086,87.84
682,2025-09-26 00:00:00,Electronics,Mouse,East,Consumer,7,366.17,2563.19,753.06
683,2025-03-29 00:00:00,Furniture,Table,West,Consumer,6,287.09,1722.54,370.14
684,2025-12-31 00:00:00,Furniture,Desk,South,Consumer,1,215.6,215.6,27.46
685,2025-03-09 00:00:00,Accessories,USB Cable,South,Consumer,4,11.73,46.92,11.32
686,2025-10-06 00:00:00,Electronics,Mouse,West,Corporate,1,307.91,307.91,53.38
687,2025-07-29 00:00:00,Furniture,Sofa,West,Corporate,8,48.91,391.28,78.27
688,2025-11-18 00:00:00,Furniture,Sofa,East,Small Business,4,33.97,135.88,11.83
689,2025-12-08 00:00:00,Office Supplies,Notebook,South,Consumer,5,172.24,861.2,61.94
690,2025-12-11 00:00:00,Electronics,Mouse,South,Consumer,5,309.43,1547.15,344.83
691,2025-02-17 00:00:00,Furniture,Table,East,Consumer,5,168.18,840.9,230.73
692,2025-08-30 00:00:00,Electronics,Mouse,North,Corporate,3,69.79,209.37,55.45
693,2025-04-18 00:00:00,Office Supplies,File Folder,West,Small Business,4,309.91,1239.64,95.86
694,2025-11-08 00:00:00,Electronics,Mouse,East,Corporate,6,137.23,823.38,159.56
695,2025-11-20 00:00:00,Office Supplies,Pen,West,Small Business,8,251.33,2010.64,190.96
696,2025-03-02 00:00:00,Furniture,Bookshelf,South,Consumer,1,237.79,237.79,59.25
697,2025-01-24 00:00:00,Furniture,Sofa,West,Corporate,6,181.33,1087.98,273.64
698,2025-05-25 00:00:00,Furniture,Chair,South,Small Business,5,397.2,1986,252.11
699,2025-06-20 00:00:00,Office Supplies,Notebook,North,Small Business,6,204.06,1224.36,235.36
700,2025-06-23 00:00:00,Electronics,Headphones,South,Corporate,8,458.92,3671.36,915.32
701,2025-08-24 00:00:00,Furniture,Table,South,Small Business,6,236.61,1419.66,359.94
702,2025-12-14 00:00:00,Electronics,Monitor,East,Small Business,6,282.04,1692.24,92.53
703,2025-05-24 00:00:00,Office Supplies,Printer Paper,North,Consumer,1,176.18,176.18,25.34
704,2025-11-01 00:00:00,Furniture,Sofa,West,Consumer,2,433.65,867.3,206.32
705,2025-02-14 00:00:00,Office Supplies,Notebook,East,Corporate,8,439.75,3518,502.71
706,2025-02-27 00:00:00,Office Supplies,Pen,East,Consumer,6,394.62,2367.72,578.78
707,2025-09-14 00:00:00,Electronics,Mouse,North,Corporate,3,103.2,309.6,86.97
708,2025-09-22 00:00:00,Office Supplies,Printer Paper,South,Consumer,3,110.54,331.62,19.61
709,2025-06-09 00:00:00,Accessories,Wallet,North,Consumer,1,346.66,346.66,68.84
710,2025-02-22 00:00:00,Electronics,Keyboard,West,Consumer,5,21.02,105.1,25.18
711,2025-05-27 00:00:00,Furniture,Bookshelf,South,Consumer,5,270.82,1354.1,329.31
712,2025-05-21 00:00:00,Electronics,Keyboard,South,Consumer,2,17.48,34.96,7.19
713,2025-06-13 00:00:00,Electronics,Headphones,East,Small Business,5,79.36,396.8,89.71
714,2025-02-06 00:00:00,Office Supplies,File Folder,South,Consumer,5,310.5,1552.5,209.1
715,2025-08-30 00:00:00,Accessories,Backpack,South,Consumer,1,61.9,61.9,3.93
716,2025-11-02 00:00:00,Accessories,Phone Stand,South,Small Business,8,311.99,2495.92,319.75
717,2025-10-18 00:00:00,Furniture,Sofa,North,Corporate,3,55.53,166.59,41.75
718,2025-12-17 00:00:00,Accessories,Backpack,West,Corporate,8,240.57,1924.56,552.08
719,2025-07-20 00:00:00,Furniture,Sofa,East,Corporate,3,352.81,1058.43,228.93
720,2025-02-03 00:00:00,Office Supplies,Stapler,West,Consumer,8,65.31,522.48,88.65
721,2025-10-22 00:00:00,Furniture,Bookshelf,East,Small Business,3,258.9,776.7,117.61
722,2025-09-30 00:00:00,Electronics,Keyboard,North,Corporate,8,206.4,1651.2,253.23
723,2025-07-16 00:00:00,Furniture,Sofa,South,Corporate,2,176.95,353.9,89.71
724,2025-12-22 00:00:00,Accessories,Phone Stand,East,Small Business,4,94.81,379.24,82.45
725,2025-10-12 00:00:00,Accessories,Backpack,West,Corporate,2,412.79,825.58,77.64
726,2025-11-02 00:00:00,Accessories,Backpack,North,Small Business,7,170.43,1193.01,252.02
727,2025-10-25 00:00:00,Electronics,Laptop,South,Consumer,1,380.97,380.97,81.99
728,2025-11-12 00:00:00,Accessories,Wallet,East,Corporate,8,105.88,847.04,186.67
729,2025-06-26 00:00:00,Office Supplies,Printer Paper,East,Corporate,2,295.54,591.08,119.91
730,2025-07-09 00:00:00,Accessories,Water Bottle,East,Consumer,1,10.41,10.41,1.98
731,2025-05-01 00:00:00,Office Supplies,Notebook,East,Consumer,7,354.09,2478.63,368.24
732,2025-08-11 00:00:00,Office Supplies,Stapler,West,Corporate,4,334.62,1338.48,225.83
733,2025-08-02 00:00:00,Furniture,Sofa,West,Corporate,3,151.35,454.05,121.77
734,2025-11-28 00:00:00,Furniture,Desk,North,Consumer,1,80.56,80.56,21.85
735,2025-11-25 00:00:00,Accessories,Water Bottle,North,Consumer,7,431.47,3020.29,825.73
736,2025-09-18 00:00:00,Accessories,Wallet,South,Corporate,7,280.5,1963.5,319.09
737,2025-11-06 00:00:00,Office Supplies,Pen,South,Corporate,1,293.19,293.19,76.73
738,2025-10-07 00:00:00,Furniture,Sofa,East,Corporate,6,26.4,158.4,9.42
739,2025-09-04 00:00:00,Accessories,USB Cable,North,Small Business,2,79.62,159.24,37.07
740,2025-11-09 00:00:00,Office Supplies,Stapler,North,Small Business,2,130.16,260.32,54.06
741,2025-01-28 00:00:00,Electronics,Monitor,East,Small Business,6,272.17,1633.02,86.05
742,2025-06-19 00:00:00,Accessories,Wallet,West,Small Business,7,182.93,1280.51,377.03
743,2025-12-22 00:00:00,Office Supplies,Printer Paper,South,Consumer,5,366.22,1831.1,349.61
744,2025-01-27 00:00:00,Electronics,Mouse,South,Small Business,5,406.36,2031.8,418.71
745,2025-09-16 00:00:00,Office Supplies,Stapler,North,Consumer,2,427.21,854.42,102.07
746,2025-05-12 00:00:00,Furniture,Sofa,East,Corporate,1,373.3,373.3,75.02
747,2025-05-14 00:00:00,Furniture,Table,East,Consumer,4,247.61,990.44,247.45
748,2025-11-01 00:00:00,Electronics,Keyboard,North,Consumer,3,420.43,1261.29,300.43
749,2025-08-14 00:00:00,Accessories,Phone Stand,South,Small Business,3,113.32,339.96,79.41
750,2025-01-27 00:00:00,Office Supplies,Notebook,East,Consumer,3,237.37,712.11,120.39
751,2025-12-16 00:00:00,Accessories,Wallet,South,Corporate,7,242.55,1697.85,146.5
752,2025-07-15 00:00:00,Accessories,Backpack,East,Corporate,6,481.26,2887.56,637.34
753,2025-11-09 00:00:00,Electronics,Laptop,East,Corporate,5,174.13,870.65,101.67
754,2025-12-12 00:00:00,Electronics,Keyboard,West,Corporate,4,369.81,1479.24,291.68
755,2025-12-20 00:00:00,Furniture,Sofa,East,Small Business,3,163.5,490.5,25.82
756,2025-02-20 00:00:00,Electronics,Laptop,North,Corporate,2,345.89,691.78,95.38
757,2025-01-13 00:00:00,Office Supplies,Printer Paper,South,Consumer,2,37.87,75.74,15.04
758,2025-03-03 00:00:00,Furniture,Sofa,North,Small Business,2,429.66,859.32,70.87
759,2025-05-31 00:00:00,Furniture,Chair,South,Corporate,8,333.63,2669.04,183.97
760,2025-12-08 00:00:00,Accessories,USB Cable,West,Small Business,6,136.09,816.54,200.2
761,2025-06-20 00:00:00,Office Supplies,Notebook,West,Corporate,1,136.54,136.54,34.57
762,2025-04-13 00:00:00,Furniture,Table,North,Corporate,7,97.44,682.08,118.01
763,2025-11-11 00:00:00,Furniture,Sofa,West,Consumer,2,457.18,914.36,209.25
764,2025-10-20 00:00:00,Electronics,Laptop,North,Consumer,5,390.85,1954.25,106.88
765,2025-12-07 00:00:00,Accessories,Water Bottle,North,Consumer,7,140.55,983.85,221.38
766,2025-12-29 00:00:00,Accessories,Wallet,North,Small Business,8,244.29,1954.32,295.06
767,2025-07-16 00:00:00,Electronics,Monitor,South,Consumer,8,69.39,555.12,102.05
768,2025-01-29 00:00:00,Office Supplies,Printer Paper,East,Corporate,2,189.02,378.04,99.55
769,2025-11-28 00:00:00,Office Supplies,Notebook,West,Corporate,4,96.54,386.16,23.11
770,2025-07-19 00:00:00,Accessories,Water Bottle,East,Small Business,2,319,638,89.2
771,2025-01-19 00:00:00,Electronics,Mouse,South,Consumer,4,22.43,89.72,26.83
772,2025-10-04 00:00:00,Furniture,Table,West,Consumer,5,254.85,1274.25,371.11
773,2025-01-29 00:00:00,Accessories,Backpack,North,Corporate,6,396.01,2376.06,144.24
774,2025-10-02 00:00:00,Electronics,Headphones,West,Small Business,3,373.12,1119.36,121.17
775,2025-12-01 00:00:00,Electronics,Laptop,South,Corporate,1,240.9,240.9,67.33
776,2025-03-30 00:00:00,Electronics,Headphones,South,Consumer,1,453.28,453.28,115.67
777,2025-02-02 00:00:00,Electronics,Mouse,South,Small Business,2,65.95,131.9,26.21
778,2025-06-22 00:00:00,Furniture,Chair,South,Corporate,7,168.88,1182.16,347.51
779,2025-10-31 00:00:00,Furniture,Bookshelf,South,Consumer,3,174.4,523.2,41.95
780,2025-07-09 00:00:00,Furniture,Table,South,Small Business,3,224.94,674.82,189.91
781,2025-11-10 00:00:00,Electronics,Headphones,North,Small Business,7,391.05,2737.35,147.56
782,2025-04-02 00:00:00,Accessories,Backpack,North,Consumer,2,356.3,712.6,141.4
783,2025-03-06 00:00:00,Office Supplies,Stapler,West,Small Business,4,80.11,320.44,37.73
784,2025-11-09 00:00:00,Accessories,Phone Stand,South,Consumer,1,302.17,302.17,69.29
785,2025-01-03 00:00:00,Electronics,Keyboard,East,Corporate,4,104.03,416.12,123.44
786,2025-09-17 00:00:00,Electronics,Monitor,East,Small Business,4,237.47,949.88,196.26
787,2025-02-27 00:00:00,Furniture,Bookshelf,North,Consumer,3,345.77,1037.31,303.04
788,2025-12-10 00:00:00,Accessories,Phone Stand,South,Consumer,1,36.47,36.47,5.14
789,2025-11-12 00:00:00,Furniture,Table,East,Corporate,8,31.23,249.84,58.74
790,2025-09-21 00:00:00,Furniture,Desk,North,Corporate,2,44.72,89.44,9.73
791,2025-04-12 00:00:00,Accessories,Wallet,East,Corporate,6,122.73,736.38,57.09
792,2025-07-31 00:00:00,Furniture,Chair,South,Small Business,4,194.01,776.04,81.61
793,2025-08-12 00:00:00,Accessories,Wallet,West,Consumer,3,115.92,347.76,70.37
794,2025-08-23 00:00:00,Furniture,Table,East,Consumer,4,319.69,1278.76,375.81
795,2025-12-21 00:00:00,Furniture,Bookshelf,South,Consumer,1,147.5,147.5,11.47
796,2025-06-25 00:00:00,Accessories,Phone Stand,West,Consumer,4,444.34,1777.36,357.09
797,2025-07-30 00:00:00,Furniture,Sofa,South,Consumer,8,432.48,3459.84,360.21
798,2025-08-08 00:00:00,Accessories,Phone Stand,East,Consumer,4,131.44,525.76,83.37
799,2025-01-03 00:00:00,Furniture,Sofa,South,Small Business,7,490.29,3432.03,205.97
800,2025-09-29 00:00:00,Accessories,Wallet,North,Corporate,7,244.84,1713.88,427.62
801,2025-02-12 00:00:00,Electronics,Mouse,West,Consumer,1,349.65,349.65,53.03
802,2025-05-03 00:00:00,Furniture,Desk,East,Corporate,2,17.81,35.62,7.74
803,2025-08-26 00:00:00,Furniture,Table,North,Corporate,3,438.36,1315.08,199.02
804,2025-02-06 00:00:00,Office Supplies,Stapler,North,Small Business,7,447.78,3134.46,417.59
805,2025-12-24 00:00:00,Electronics,Keyboard,West,Corporate,4,395.97,1583.88,111.25
806,2025-02-26 00:00:00,Office Supplies,Notebook,East,Consumer,7,189.14,1323.98,271.13
807,2025-10-14 00:00:00,Office Supplies,Printer Paper,South,Small Business,2,284.77,569.54,138.62
808,2025-02-28 00:00:00,Furniture,Bookshelf,South,Small Business,8,371.32,2970.56,707.2
809,2025-05-17 00:00:00,Furniture,Desk,East,Corporate,7,145.8,1020.6,67.2
810,2025-09-27 00:00:00,Office Supplies,Stapler,West,Small Business,2,240.38,480.76,87.97
811,2025-12-21 00:00:00,Office Supplies,Stapler,East,Small Business,2,102.29,204.58,55.44
812,2025-05-28 00:00:00,Electronics,Laptop,West,Consumer,2,63.59,127.18,15.13
813,2025-09-24 00:00:00,Furniture,Table,South,Consumer,1,153.65,153.65,44.93
814,2025-08-16 00:00:00,Furniture,Table,East,Corporate,1,152.84,152.84,10.05
815,2025-10-24 00:00:00,Furniture,Sofa,East,Corporate,6,331.32,1987.92,490.43
816,2025-06-05 00:00:00,Accessories,Wallet,West,Corporate,3,450.16,1350.48,171
817,2025-05-28 00:00:00,Office Supplies,Pen,West,Corporate,1,82.69,82.69,10.01
818,2025-10-02 00:00:00,Furniture,Sofa,South,Small Business,5,99.32,496.6,46.6
819,2025-01-22 00:00:00,Furniture,Desk,South,Consumer,6,291.52,1749.12,280.25
820,2025-12-29 00:00:00,Office Supplies,Pen,South,Small Business,1,336.12,336.12,98.99
821,2025-03-25 00:00:00,Furniture,Bookshelf,West,Small Business,5,69.53,347.65,19.55
822,2025-03-21 00:00:00,Accessories,Water Bottle,West,Corporate,1,485.37,485.37,90.54
823,2025-10-21 00:00:00,Office Supplies,Printer Paper,West,Corporate,3,401.79,1205.37,279.81
824,2025-09-03 00:00:00,Accessories,USB Cable,North,Small Business,1,78.32,78.32,14.7
825,2025-04-23 00:00:00,Office Supplies,Notebook,West,Small Business,8,185.12,1480.96,194.88
826,2025-04-11 00:00:00,Furniture,Sofa,South,Corporate,1,50.96,50.96,13.37
827,2025-09-09 00:00:00,Electronics,Monitor,West,Consumer,6,305.55,1833.3,326.12
828,2025-08-07 00:00:00,Electronics,Keyboard,West,Consumer,6,199.2,1195.2,63.4
829,2025-10-15 00:00:00,Office Supplies,Printer Paper,East,Corporate,2,115.69,231.38,62.92
830,2025-08-06 00:00:00,Accessories,Phone Stand,East,Consumer,7,78.39,548.73,107.99
831,2025-09-01 00:00:00,Electronics,Headphones,South,Corporate,6,42.4,254.4,73.78
832,2025-11-24 00:00:00,Accessories,Backpack,North,Corporate,5,213.11,1065.55,201.34
833,2025-05-29 00:00:00,Furniture,Desk,South,Corporate,8,30.69,245.52,62.99
834,2025-01-14 00:00:00,Office Supplies,Stapler,West,Consumer,1,85.47,85.47,10.69
835,2025-04-02 00:00:00,Accessories,Backpack,East,Corporate,8,454.33,3634.64,767.62
836,2025-02-04 00:00:00,Electronics,Laptop,East,Corporate,6,294.72,1768.32,338.45
837,2025-09-20 00:00:00,Office Supplies,Stapler,North,Corporate,1,424.19,424.19,38.48
838,2025-12-21 00:00:00,Electronics,Headphones,East,Corporate,3,185.12,555.36,35.11
839,2025-05-29 00:00:00,Office Supplies,Stapler,East,Consumer,5,269.51,1347.55,382.81
840,2025-03-27 00:00:00,Furniture,Desk,North,Small Business,6,437.5,2625,673.85
841,2025-10-01 00:00:00,Office Supplies,Printer Paper,East,Consumer,6,413.42,2480.52,132.02
842,2025-06-24 00:00:00,Office Supplies,Printer Paper,West,Corporate,3,60.18,180.54,16
843,2025-08-24 00:00:00,Furniture,Desk,North,Corporate,2,67.12,134.24,11.12
844,2025-12-20 00:00:00,Electronics,Mouse,East,Corporate,6,78.12,468.72,75.22
845,2025-03-02 00:00:00,Office Supplies,Pen,East,Consumer,4,73.07,292.28,65.34
846,2025-03-08 00:00:00,Furniture,Bookshelf,South,Consumer,2,218.15,436.3,105.04
847,2025-08-09 00:00:00,Electronics,Laptop,North,Corporate,1,106.21,106.21,6.18
848,2025-01-23 00:00:00,Electronics,Mouse,North,Corporate,2,157.81,315.62,16.59
849,2025-04-13 00:00:00,Electronics,Laptop,South,Small Business,3,338.59,1015.77,58.22
850,2025-03-24 00:00:00,Furniture,Bookshelf,East,Corporate,4,257.41,1029.64,69.07
851,2025-04-09 00:00:00,Electronics,Monitor,South,Small Business,5,94.17,470.85,112.3
852,2025-12-29 00:00:00,Electronics,Laptop,South,Small Business,8,189.57,1516.56,299.29
853,2025-07-14 00:00:00,Accessories,Backpack,South,Corporate,7,114.99,804.93,86.04
854,2025-02-26 00:00:00,Electronics,Keyboard,North,Corporate,3,252.95,758.85,106.48
855,2025-06-17 00:00:00,Office Supplies,File Folder,North,Consumer,8,66.7,533.6,64.51
856,2025-07-28 00:00:00,Office Supplies,Stapler,South,Small Business,5,492.63,2463.15,386.69
857,2025-01-07 00:00:00,Electronics,Mouse,East,Consumer,8,339.33,2714.64,404.73
858,2025-07-25 00:00:00,Electronics,Laptop,South,Corporate,2,373.3,746.6,203.9
859,2025-06-23 00:00:00,Furniture,Chair,East,Consumer,4,301.53,1206.12,359.02
860,2025-09-13 00:00:00,Electronics,Headphones,West,Small Business,5,384.76,1923.8,464.58
861,2025-12-08 00:00:00,Office Supplies,Stapler,East,Corporate,7,493.89,3457.23,614.88
862,2025-05-09 00:00:00,Furniture,Table,North,Consumer,8,253.66,2029.28,420.25
863,2025-01-28 00:00:00,Furniture,Chair,North,Small Business,2,254.09,508.18,28.81
864,2025-06-05 00:00:00,Furniture,Table,East,Consumer,2,382.48,764.96,164.67
865,2025-12-05 00:00:00,Accessories,Phone Stand,South,Corporate,8,250.22,2001.76,231.04
866,2025-08-09 00:00:00,Office Supplies,File Folder,North,Consumer,2,197.98,395.96,50.94
867,2025-01-17 00:00:00,Accessories,Phone Stand,West,Consumer,3,282.77,848.31,224.88
868,2025-03-10 00:00:00,Office Supplies,Pen,West,Corporate,5,360.7,1803.5,309.96
869,2025-10-11 00:00:00,Electronics,Monitor,West,Small Business,8,243.2,1945.6,512.84
870,2025-10-30 00:00:00,Electronics,Mouse,East,Corporate,7,312.3,2186.1,302.1
871,2025-10-30 00:00:00,Office Supplies,Printer Paper,North,Consumer,1,72.82,72.82,10.31
872,2025-08-08 00:00:00,Electronics,Keyboard,West,Consumer,6,496.05,2976.3,455.32
873,2025-11-28 00:00:00,Electronics,Headphones,South,Consumer,5,300.34,1501.7,416.87
874,2025-03-28 00:00:00,Electronics,Keyboard,North,Corporate,1,273.82,273.82,16.25
875,2025-01-11 00:00:00,Accessories,Wallet,West,Corporate,8,298.11,2384.88,706.98
876,2025-10-21 00:00:00,Accessories,Wallet,West,Corporate,2,406.08,812.16,60.92
877,2025-12-08 00:00:00,Furniture,Bookshelf,West,Small Business,6,91.65,549.9,68.67
878,2025-02-08 00:00:00,Accessories,Water Bottle,West,Small Business,4,150.8,603.2,37.33
879,2025-10-24 00:00:00,Accessories,Water Bottle,North,Small Business,2,300.01,600.02,71.01
880,2025-02-09 00:00:00,Accessories,Phone Stand,South,Corporate,5,257.27,1286.35,160.76
881,2025-05-09 00:00:00,Office Supplies,Pen,West,Corporate,8,339.06,2712.48,506.94
882,2025-09-13 00:00:00,Electronics,Monitor,South,Small Business,4,333.8,1335.2,341.78
883,2025-11-17 00:00:00,Accessories,USB Cable,West,Small Business,1,265.91,265.91,37.51
884,2025-12-17 00:00:00,Furniture,Desk,South,Small Business,5,423.62,2118.1,323.15
885,2025-05-27 00:00:00,Electronics,Headphones,West,Corporate,3,135.66,406.98,81.52
886,2025-04-09 00:00:00,Accessories,Water Bottle,North,Consumer,1,130.34,130.34,33.47
887,2025-11-28 00:00:00,Accessories,Phone Stand,West,Corporate,1,108.98,108.98,12.88
